# Frame     Time [ms]   Type    Size [Bit]     PSNR-Y [dB]     PSNR-U [dB]     PSNR-V [dB]     VQM (if exists)
536	17866.666670	P	144	98.190	56.784	56.784
533	17766.666670	B	136	98.190	56.784	56.784
534	17800.000000	B	136	98.190	56.784	56.784
535	17833.333330	B	136	98.190	56.784	56.784
540	18000.000000	P	144	98.190	56.784	56.784
537	17900.000000	B	136	98.190	56.784	56.784
538	17933.333330	B	136	98.190	56.784	56.784
539	17966.666670	B	136	98.190	56.784	56.784
544	18133.333330	I	504	98.190	56.784	56.784
541	18033.333330	B	136	98.190	56.784	56.784
542	18066.666670	B	136	98.190	56.784	56.784
543	18100.000000	B	136	98.190	56.784	56.784
548	18266.666670	P	144	98.190	56.784	56.784
545	18166.666670	B	136	98.190	56.784	56.784
546	18200.000000	B	136	98.190	56.784	56.784
547	18233.333330	B	136	98.190	56.784	56.784
552	18400.000000	P	144	98.190	56.784	56.784
549	18300.000000	B	136	98.190	56.784	56.784
550	18333.333330	B	136	98.190	56.784	56.784
551	18366.666670	B	136	98.190	56.784	56.784
556	18533.333330	P	144	98.190	56.784	56.784
553	18433.333330	B	136	98.190	56.784	56.784
554	18466.666670	B	136	98.190	56.784	56.784
555	18500.000000	B	136	98.190	56.784	56.784
560	18666.666670	I	504	98.190	56.784	56.784
557	18566.666670	B	136	98.190	56.784	56.784
558	18600.000000	B	136	98.190	56.784	56.784
559	18633.333330	B	136	98.190	56.784	56.784
